tavg,co,no,no2,o3,pm10,pm25,so2,date,latitude,longitude
14.8,0.26,4.750000000000001,26.333333333333332,35.0,24.0,9.4,0.38,2022-10-26,52.39397200025616,4.870156999790721
15.8,0.365,14.0,34.0,16.5,32.0,17.0,0.2,2022-10-27,52.35803899985509,4.899699999642448
15.8,0.22,2.5,22.0,16.0,31.0,20.0,0.2,2022-10-27,52.359714000013874,4.866208000411839
15.8,0.365,4.1,27.0,16.5,33.2,17.75,0.2,2022-10-27,52.37205599978701,4.904399999582005
15.8,0.365,24.0,39.0,16.5,41.0,17.75,0.2,2022-10-27,52.374786000246935,4.86031900024369
15.8,0.365,7.2,25.0,17.0,33.2,17.75,0.2,2022-10-27,52.38931400010768,4.9438219998869615
15.8,0.51,24.0,40.0,16.5,33.0,18.0,0.2,2022-10-27,52.389983000188224,4.88781099987638
15.8,0.365,12.633333333333335,31.166666666666668,16.5,29.0,16.0,0.2,2022-10-27,52.39397200025616,4.870156999790721
16.4,0.33999999999999997,12.0,36.0,22.0,28.0,17.0,0.8,2022-10-28,52.35803899985509,4.899699999642448
16.4,0.2,0.58,27.0,20.0,25.0,13.0,0.8,2022-10-28,52.359714000013874,4.866208000411839
16.4,0.33999999999999997,1.5,29.0,22.0,24.4,13.65,0.8,2022-10-28,52.37205599978701,4.904399999582005
16.4,0.33999999999999997,19.0,40.0,22.0,27.0,13.65,0.8,2022-10-28,52.374786000246935,4.86031900024369
16.4,0.33999999999999997,-0.46,27.0,24.0,24.4,13.65,0.8,2022-10-28,52.38931400010768,4.9438219998869615
16.4,0.48,11.0,37.0,22.0,22.0,15.0,0.8,2022-10-28,52.389983000188224,4.88781099987638
16.4,0.33999999999999997,7.27,32.666666666666664,22.0,20.0,9.6,0.8,2022-10-28,52.39397200025616,4.870156999790721
15.3,0.39,8.2,36.0,11.9,25.0,17.0,0.4,2022-10-29,52.35803899985509,4.899699999642448
15.3,0.25,0.9,31.0,9.8,23.0,14.0,0.4,2022-10-29,52.359714000013874,4.866208000411839
15.3,0.39,5.3,37.0,11.9,24.8,16.25,0.4,2022-10-29,52.37205599978701,4.904399999582005
15.3,0.39,17.0,45.0,11.9,29.0,16.25,0.4,2022-10-29,52.374786000246935,4.86031900024369
15.3,0.39,0.1,39.2,14.0,24.8,16.25,0.4,2022-10-29,52.38931400010768,4.9438219998869615
15.3,0.53,12.0,47.0,11.9,27.0,19.0,0.4,2022-10-29,52.389983000188224,4.88781099987638
15.3,0.39,7.25,39.2,11.9,20.0,15.0,0.4,2022-10-29,52.39397200025616,4.870156999790721
14.9,0.187,3.7,16.0,53.5,15.0,5.6,0.25,2022-10-30,52.35803899985509,4.899699999642448
14.9,0.094,0.075,8.1,51.0,14.0,4.6,0.25,2022-10-30,52.359714000013874,4.866208000411839
14.9,0.187,-0.77,6.8,53.5,13.8,5.199999999999999,0.25,2022-10-30,52.37205599978701,4.904399999582005
14.9,0.187,4.8,17.0,53.5,14.0,5.199999999999999,0.25,2022-10-30,52.374786000246935,4.86031900024369
14.9,0.187,-0.98,12.38,56.0,13.8,5.199999999999999,0.25,2022-10-30,52.38931400010768,4.9438219998869615
14.9,0.28,2.7,14.0,53.5,14.0,5.0,0.25,2022-10-30,52.389983000188224,4.88781099987638
14.9,0.187,1.5874999999999997,12.38,53.5,12.0,5.6,0.25,2022-10-30,52.39397200025616,4.870156999790721
12.8,0.22,7.3,20.0,49.0,16.0,5.8,0.13,2022-10-31,52.35803899985509,4.899699999642448
12.8,0.13,-0.1,11.0,47.0,15.0,11.0,0.13,2022-10-31,52.359714000013874,4.866208000411839
12.8,0.22,-0.65,12.0,49.0,15.4,7.074999999999999,0.13,2022-10-31,52.37205599978701,4.904399999582005
12.8,0.22,5.6,18.0,49.0,15.0,7.074999999999999,0.13,2022-10-31,52.374786000246935,4.86031900024369
12.8,0.22,-0.85,15.8,51.0,15.4,7.074999999999999,0.13,2022-10-31,52.38931400010768,4.9438219998869615
12.8,0.31,4.6,18.0,49.0,17.0,5.6,0.13,2022-10-31,52.389983000188224,4.88781099987638
12.8,0.22,2.65,15.8,49.0,14.0,5.9,0.13,2022-10-31,52.39397200025616,4.870156999790721
14.7,0.255,12.0,25.0,44.5,11.0,5.9,0.1,2022-11-01,52.35803899985509,4.899699999642448
14.7,0.17,-0.15,11.0,42.0,12.0,5.0,0.1,2022-11-01,52.359714000013874,4.866208000411839
14.7,0.255,0.17,14.0,44.5,11.440000000000001,5.15,0.1,2022-11-01,52.37205599978701,4.904399999582005
14.7,0.255,12.0,22.0,44.5,12.0,5.15,0.1,2022-11-01,52.374786000246935,4.86031900024369
14.7,0.255,-0.38,18.6,47.0,11.440000000000001,5.15,0.1,2022-11-01,52.38931400010768,4.9438219998869615
14.7,0.34,8.8,21.0,44.5,13.0,5.4,0.1,2022-11-01,52.389983000188224,4.88781099987638
14.7,0.255,5.406666666666666,18.6,44.5,9.2,4.3,0.1,2022-11-01,52.39397200025616,4.870156999790721
12.3,0.38,29.0,45.0,25.5,14.0,8.7,0.14,2022-11-02,52.35803899985509,4.899699999642448
12.3,0.3,4.5,30.0,20.0,10.0,3.9,0.14,2022-11-02,52.359714000013874,4.866208000411839
12.3,0.38,6.2,36.0,25.5,12.4,5.75,0.14,2022-11-02,52.37205599978701,4.904399999582005
12.3,0.38,52.0,52.0,25.5,12.0,5.75,0.14,2022-11-02,52.374786000246935,4.86031900024369
12.3,0.38,6.4,42.2,31.0,12.4,5.75,0.14,2022-11-02,52.38931400010768,4.9438219998869615
12.3,0.46,34.0,48.0,25.5,14.0,5.4,0.14,2022-11-02,52.389983000188224,4.88781099987638
12.3,0.38,22.01666666666667,42.2,25.5,12.0,5.0,0.14,2022-11-02,52.39397200025616,4.870156999790721
12.3,0.27,9.220394650205762,30.0,30.5,13.0,6.0,0.34,2022-11-03,52.35803899985509,4.899699999642448
12.3,0.19,1.5803238095238095,19.0,27.0,11.0,7.1,0.34,2022-11-03,52.359714000013874,4.866208000411839
12.3,0.27,12.274537093023255,32.0,30.5,12.0,6.300000000000001,0.34,2022-11-03,52.374786000246935,4.86031900024369
12.3,0.27,2.441637984496124,27.5,34.0,11.6,6.300000000000001,0.34,2022-11-03,52.38931400010768,4.9438219998869615
12.3,0.35,8.839829069767443,29.0,30.5,13.0,7.5,0.34,2022-11-03,52.389983000188224,4.88781099987638
12.3,0.27,6.395690594202899,27.5,30.5,9.0,4.6,0.34,2022-11-03,52.39397200025616,4.870156999790721
9.8,0.24,7.7,18.0,40.5,9.3,4.7,0.025,2022-11-04,52.35803899985509,4.899699999642448
9.8,0.17,-0.033,8.6,38.0,8.6,5.8,0.025,2022-11-04,52.359714000013874,4.866208000411839
9.8,0.24,-0.3,9.8,40.5,8.719999999999999,5.175,0.025,2022-11-04,52.37205599978701,4.904399999582005
9.8,0.24,6.6,15.0,40.5,7.9,5.175,0.025,2022-11-04,52.374786000246935,4.86031900024369
9.8,0.24,-0.57,13.280000000000001,43.0,8.719999999999999,5.175,0.025,2022-11-04,52.38931400010768,4.9438219998869615
9.8,0.31,6.7,15.0,40.5,9.4,6.3,0.025,2022-11-04,52.389983000188224,4.88781099987638
9.8,0.24,3.3494999999999995,13.280000000000001,40.5,8.4,3.9,0.025,2022-11-04,52.39397200025616,4.870156999790721
9.1,0.21000000000000002,11.0,18.0,47.5,10.0,4.9,0.25,2022-11-05,52.35803899985509,4.899699999642448
9.1,0.14,0.4,9.7,45.0,9.4,3.7,0.25,2022-11-05,52.359714000013874,4.866208000411839
9.1,0.21000000000000002,0.43,19.0,47.5,10.24,4.775,0.25,2022-11-05,52.37205599978701,4.904399999582005
9.1,0.21000000000000002,7.8,19.0,47.5,11.0,4.775,0.25,2022-11-05,52.374786000246935,4.86031900024369
9.1,0.21000000000000002,-0.067,16.54,50.0,10.24,4.775,0.25,2022-11-05,52.38931400010768,4.9438219998869615
9.1,0.28,6.8,17.0,47.5,12.0,5.9,0.25,2022-11-05,52.389983000188224,4.88781099987638
9.1,0.21000000000000002,4.393833333333333,16.54,47.5,8.8,4.6,0.25,2022-11-05,52.39397200025616,4.870156999790721
10.3,0.215,13.0,19.0,39.5,9.9,3.6,0.25,2022-11-06,52.35803899985509,4.899699999642448
10.3,0.13,0.2,9.3,34.0,8.6,5.9,0.25,2022-11-06,52.359714000013874,4.866208000411839
10.3,0.215,0.5,20.0,39.5,9.68,4.325,0.25,2022-11-06,52.37205599978701,4.904399999582005
10.3,0.215,13.0,17.0,39.5,10.0,4.325,0.25,2022-11-06,52.374786000246935,4.86031900024369
10.3,0.215,-0.6,16.06,45.0,9.68,4.325,0.25,2022-11-06,52.38931400010768,4.9438219998869615
10.3,0.3,16.0,15.0,39.5,11.0,5.0,0.25,2022-11-06,52.389983000188224,4.88781099987638
10.3,0.215,7.016666666666666,16.06,39.5,8.9,2.8,0.25,2022-11-06,52.39397200025616,4.870156999790721
12.6,0.20500000000000002,11.0,22.0,49.0,8.9,3.8,0.13,2022-11-07,52.35803899985509,4.899699999642448
12.6,0.14,0.27,9.6,51.0,12.0,8.2,0.13,2022-11-07,52.359714000013874,4.866208000411839
12.6,0.20500000000000002,0.1,21.0,49.0,9.92,4.875,0.13,2022-11-07,52.37205599978701,4.904399999582005
12.6,0.20500000000000002,9.9,22.0,49.0,11.0,4.875,0.13,2022-11-07,52.374786000246935,4.86031900024369
12.6,0.20500000000000002,-0.17,17.919999999999998,47.0,9.92,4.875,0.13,2022-11-07,52.38931400010768,4.9438219998869615
12.6,0.27,6.6,15.0,49.0,10.0,5.1,0.13,2022-11-07,52.389983000188224,4.88781099987638
12.6,0.20500000000000002,4.616666666666666,17.919999999999998,49.0,7.7,2.4,0.13,2022-11-07,52.39397200025616,4.870156999790721
12.6,0.245,14.0,30.0,31.5,18.0,7.8,0.58,2022-11-08,52.35803899985509,4.899699999642448
12.6,0.16,0.0,20.0,33.0,14.0,6.9,0.58,2022-11-08,52.359714000013874,4.866208000411839
12.6,0.245,1.0,29.0,31.5,16.6,6.575,0.58,2022-11-08,52.37205599978701,4.904399999582005
12.6,0.245,9.9,31.0,31.5,19.0,6.575,0.58,2022-11-08,52.374786000246935,4.86031900024369
12.6,0.245,-0.4,28.0,31.5,16.6,6.575,0.58,2022-11-08,52.38931400010768,4.9438219998869615
12.6,0.33,9.7,30.0,30.0,18.0,6.3,0.58,2022-11-08,52.389983000188224,4.88781099987638
12.6,0.245,5.7,28.0,31.5,14.0,5.3,0.58,2022-11-08,52.39397200025616,4.870156999790721
12.2,0.275,9.220394650205762,29.0,23.0,19.0,15.0,0.57,2022-11-09,52.35803899985509,4.899699999642448
12.2,0.18,1.5803238095238095,22.0,23.0,21.0,13.0,0.57,2022-11-09,52.359714000013874,4.866208000411839
12.2,0.275,12.274537093023255,33.0,23.0,20.0,13.0,0.57,2022-11-09,52.374786000246935,4.86031900024369
12.2,0.37,8.839829069767443,32.0,23.0,21.0,13.0,0.57,2022-11-09,52.389983000188224,4.88781099987638
12.2,0.275,6.395690594202899,29.0,23.0,20.0,11.0,0.57,2022-11-09,52.39397200025616,4.870156999790721
11.9,0.45499999999999996,22.0,41.0,9.6,22.0,17.0,0.56,2022-11-10,52.35803899985509,4.899699999642448
11.9,0.34,21.0,28.0,11.0,21.0,14.0,0.56,2022-11-10,52.359714000013874,4.866208000411839
11.9,0.45499999999999996,19.0,44.0,9.6,23.6,16.0,0.56,2022-11-10,52.37205599978701,4.904399999582005
11.9,0.45499999999999996,74.0,48.0,9.6,29.0,16.0,0.56,2022-11-10,52.374786000246935,4.86031900024369
11.9,0.45499999999999996,15.0,42.0,9.6,23.6,16.0,0.56,2022-11-10,52.38931400010768,4.9438219998869615
11.9,0.57,46.0,49.0,8.2,25.0,17.0,0.56,2022-11-10,52.389983000188224,4.88781099987638
11.9,0.45499999999999996,32.833333333333336,42.0,9.6,21.0,16.0,0.56,2022-11-10,52.39397200025616,4.870156999790721
10.1,0.48,28.0,36.0,6.55,18.0,14.0,1.5,2022-11-11,52.35803899985509,4.899699999642448
10.1,0.42,23.0,30.0,13.0,21.0,19.0,1.5,2022-11-11,52.359714000013874,4.866208000411839
10.1,0.48,20.0,37.0,6.55,22.2,16.0,1.5,2022-11-11,52.37205599978701,4.904399999582005
10.1,0.48,51.0,42.0,6.55,29.0,16.0,1.5,2022-11-11,52.374786000246935,4.86031900024369
10.1,0.48,11.0,36.8,6.55,22.2,16.0,1.5,2022-11-11,52.38931400010768,4.9438219998869615
10.1,0.54,24.0,39.0,0.1,23.0,18.0,1.5,2022-11-11,52.389983000188224,4.88781099987638
10.1,0.48,26.166666666666668,36.8,6.55,20.0,13.0,1.5,2022-11-11,52.39397200025616,4.870156999790721
9.2,0.35,9.1,24.0,5.35,24.0,20.0,0.44,2022-11-12,52.35803899985509,4.899699999642448
9.2,0.25,6.3,24.0,6.6,27.0,21.0,0.44,2022-11-12,52.359714000013874,4.866208000411839
9.2,0.35,7.1,26.0,5.35,27.2,21.0,0.44,2022-11-12,52.37205599978701,4.904399999582005
9.2,0.35,29.0,28.0,5.35,32.0,21.0,0.44,2022-11-12,52.374786000246935,4.86031900024369
9.2,0.35,4.0,26.0,5.35,27.2,21.0,0.44,2022-11-12,52.38931400010768,4.9438219998869615
9.2,0.45,29.0,28.0,4.1,30.0,22.0,0.44,2022-11-12,52.389983000188224,4.88781099987638
9.2,0.35,14.083333333333334,26.0,5.35,23.0,21.0,0.44,2022-11-12,52.39397200025616,4.870156999790721
9.7,0.235,9.220394650205762,20.0,29.5,17.0,8.1,0.65,2022-11-13,52.35803899985509,4.899699999642448
9.7,0.15,1.5803238095238095,15.0,29.0,18.0,11.0,0.65,2022-11-13,52.359714000013874,4.866208000411839
9.7,0.235,12.274537093023255,26.0,29.5,20.0,9.65,0.65,2022-11-13,52.374786000246935,4.86031900024369
9.7,0.32,8.839829069767443,24.0,30.0,20.0,12.0,0.65,2022-11-13,52.389983000188224,4.88781099987638
9.7,0.235,6.395690594202899,21.25,29.5,17.0,7.5,0.65,2022-11-13,52.39397200025616,4.870156999790721
5.9,0.265,9.220394650205762,26.0,28.0,11.0,5.1,0.46,2022-11-14,52.35803899985509,4.899699999642448
5.9,0.14,1.5803238095238095,17.0,30.0,10.0,6.4,0.46,2022-11-14,52.359714000013874,4.866208000411839
5.9,0.265,12.274537093023255,31.0,28.0,16.0,5.5,0.46,2022-11-14,52.374786000246935,4.86031900024369
5.9,0.39,8.839829069767443,34.0,26.0,15.0,6.0,0.46,2022-11-14,52.389983000188224,4.88781099987638
5.9,0.265,6.395690594202899,27.0,28.0,11.0,4.5,0.46,2022-11-14,52.39397200025616,4.870156999790721
10.0,0.19,9.220394650205762,17.0,48.0,3.2,2.2,0.44,2022-11-15,52.35803899985509,4.899699999642448
10.0,0.11,1.5803238095238095,7.5,49.0,4.2,2.8,0.44,2022-11-15,52.359714000013874,4.866208000411839
10.0,0.19,12.274537093023255,21.0,48.0,5.9,2.4000000000000004,0.44,2022-11-15,52.374786000246935,4.86031900024369
10.0,0.27,8.839829069767443,16.0,47.0,8.5,3.8,0.44,2022-11-15,52.389983000188224,4.88781099987638
10.0,0.19,6.395690594202899,15.375,48.0,4.1,0.8,0.44,2022-11-15,52.39397200025616,4.870156999790721
10.5,0.23,9.220394650205762,24.0,25.0,8.8,5.5,0.52,2022-11-16,52.35803899985509,4.899699999642448
10.5,0.13,1.5803238095238095,16.0,27.0,9.9,5.8,0.52,2022-11-16,52.359714000013874,4.866208000411839
10.5,0.23,12.274537093023255,28.0,25.0,14.0,5.775,0.52,2022-11-16,52.374786000246935,4.86031900024369
10.5,0.33,8.839829069767443,29.0,23.0,13.0,7.0,0.52,2022-11-16,52.389983000188224,4.88781099987638
10.5,0.23,6.395690594202899,24.25,25.0,11.0,4.8,0.52,2022-11-16,52.39397200025616,4.870156999790721
10.3,0.16,9.220394650205762,12.0,26.5,13.0,10.0,0.73,2022-11-17,52.35803899985509,4.899699999642448
10.3,0.13,1.5803238095238095,9.9,27.0,14.0,9.8,0.73,2022-11-17,52.359714000013874,4.866208000411839
10.3,0.16,12.274537093023255,17.0,26.5,15.0,10.05,0.73,2022-11-17,52.374786000246935,4.86031900024369
10.3,0.19,8.839829069767443,14.0,26.0,15.0,11.0,0.73,2022-11-17,52.389983000188224,4.88781099987638
10.3,0.16,6.395690594202899,13.225,26.5,14.0,9.4,0.73,2022-11-17,52.39397200025616,4.870156999790721
8.9,0.28152368421052637,3.3627493697478985,33.0,49.47648967551623,17.47513888888889,10.328106540084388,0.6657586666666667,2022-11-24,52.37205599978701,4.904399999582005
8.8,0.2495578512396694,0.15,16.0,47.62021978021978,17.133650190114068,9.48126984126984,0.6845653992395436,2022-11-25,52.359714000013874,4.866208000411839
8.8,0.28152368421052637,0.55,16.0,49.47648967551623,17.47513888888889,10.328106540084388,0.6657586666666667,2022-11-25,52.37205599978701,4.904399999582005
8.8,0.2780581896551724,13.0,16.0,48.98158612143742,17.78069498069498,9.843766666666665,0.6907460966542751,2022-11-25,52.374786000246935,4.86031900024369
8.8,0.2791382978723404,0.1,16.0,49.57047794117647,17.2137786259542,9.742344006568144,0.6913767175572519,2022-11-25,52.38931400010768,4.9438219998869615
8.8,0.30500826446281,9.6,16.0,47.78763440860215,17.62007434944238,11.256190476190477,0.6907460966542752,2022-11-25,52.389983000188224,4.88781099987638
7.0,0.2495578512396694,-0.4,13.0,47.62021978021978,17.133650190114068,9.48126984126984,0.6845653992395436,2022-11-26,52.359714000013874,4.866208000411839
7.0,0.28152368421052637,0.4,13.0,49.47648967551623,17.47513888888889,10.328106540084388,0.6657586666666667,2022-11-26,52.37205599978701,4.904399999582005
7.0,0.2780581896551724,3.1,13.0,48.98158612143742,17.78069498069498,9.843766666666665,0.6907460966542751,2022-11-26,52.374786000246935,4.86031900024369
7.0,0.2791382978723404,-0.2,13.0,49.57047794117647,17.2137786259542,9.742344006568144,0.6913767175572519,2022-11-26,52.38931400010768,4.9438219998869615
7.0,0.30500826446281,3.5,13.0,47.78763440860215,17.62007434944238,11.256190476190477,0.6907460966542752,2022-11-26,52.389983000188224,4.88781099987638
6.7,0.2495578512396694,33.0,58.0,47.62021978021978,17.133650190114068,9.48126984126984,0.6845653992395436,2022-11-27,52.359714000013874,4.866208000411839
6.7,0.28152368421052637,23.0,58.0,49.47648967551623,17.47513888888889,10.328106540084388,0.6657586666666667,2022-11-27,52.37205599978701,4.904399999582005
6.7,0.2780581896551724,59.0,58.0,48.98158612143742,17.78069498069498,9.843766666666665,0.6907460966542751,2022-11-27,52.374786000246935,4.86031900024369
6.7,0.2791382978723404,7.1,58.0,49.57047794117647,17.2137786259542,9.742344006568144,0.6913767175572519,2022-11-27,52.38931400010768,4.9438219998869615
6.7,0.30500826446281,41.0,58.0,47.78763440860215,17.62007434944238,11.256190476190477,0.6907460966542752,2022-11-27,52.389983000188224,4.88781099987638
8.4,0.26,4.6,23.0,6.7,19.0,16.0,0.84,2022-11-28,52.359714000013874,4.866208000411839
8.4,0.325,6.3,25.0,5.400000000000001,23.0,16.0,0.84,2022-11-28,52.37205599978701,4.904399999582005
8.4,0.325,29.0,32.0,5.400000000000001,27.0,16.0,0.84,2022-11-28,52.374786000246935,4.86031900024369
8.4,0.325,6.5,28.75,4.6,23.0,16.0,0.84,2022-11-28,52.38931400010768,4.9438219998869615
8.4,0.39,20.0,35.0,4.9,24.0,19.0,0.84,2022-11-28,52.389983000188224,4.88781099987638
8.4,0.325,13.280000000000001,28.75,5.400000000000001,22.0,13.0,0.84,2022-11-28,52.39397200025616,4.870156999790721
7.1,0.31,2.0,24.0,9.4,32.0,27.0,0.89,2022-11-29,52.359714000013874,4.866208000411839
7.1,0.33499999999999996,3.0,19.0,5.489999999999999,33.5,26.333333333333332,0.89,2022-11-29,52.37205599978701,4.904399999582005
7.1,0.33499999999999996,12.0,30.0,5.489999999999999,40.0,26.333333333333332,0.89,2022-11-29,52.374786000246935,4.86031900024369
7.1,0.33499999999999996,1.0,25.0,0.77,33.5,26.333333333333332,0.89,2022-11-29,52.38931400010768,4.9438219998869615
7.1,0.36,4.9,27.0,6.3,32.0,30.0,0.89,2022-11-29,52.389983000188224,4.88781099987638
7.1,0.33499999999999996,4.58,25.0,5.489999999999999,30.0,22.0,0.89,2022-11-29,52.39397200025616,4.870156999790721
6.9,0.22,0.75,13.0,27.0,33.0,25.0,0.71,2022-11-30,52.359714000013874,4.866208000411839
6.9,0.245,-0.6,12.0,28.333333333333332,29.0,25.666666666666668,0.71,2022-11-30,52.37205599978701,4.904399999582005
6.9,0.245,4.0,16.0,28.333333333333332,30.0,25.666666666666668,0.71,2022-11-30,52.374786000246935,4.86031900024369
6.9,0.245,0.1,14.25,31.0,29.0,25.666666666666668,0.71,2022-11-30,52.38931400010768,4.9438219998869615
6.9,0.27,3.8,16.0,27.0,26.0,27.0,0.71,2022-11-30,52.389983000188224,4.88781099987638
6.9,0.245,1.61,14.25,28.333333333333332,27.0,25.0,0.71,2022-11-30,52.39397200025616,4.870156999790721
5.4,0.17,0.67,10.0,31.0,29.0,21.0,0.66,2022-12-01,52.359714000013874,4.866208000411839
5.4,0.19,-5.1,11.0,32.0,26.0,23.0,0.66,2022-12-01,52.37205599978701,4.904399999582005
5.4,0.19,4.2,16.0,32.0,26.0,23.0,0.66,2022-12-01,52.374786000246935,4.86031900024369
5.4,0.19,-0.12,13.0,34.0,26.0,23.0,0.66,2022-12-01,52.38931400010768,4.9438219998869615
5.4,0.21,3.8,15.0,31.0,24.0,27.0,0.66,2022-12-01,52.389983000188224,4.88781099987638
5.4,0.19,0.6900000000000001,13.0,32.0,25.0,21.0,0.66,2022-12-01,52.39397200025616,4.870156999790721
3.4,0.24,2.8,13.0,12.0,23.0,16.0,0.93,2022-12-02,52.359714000013874,4.866208000411839
3.4,0.3,-3.8,15.0,17.333333333333332,21.75,17.0,0.93,2022-12-02,52.37205599978701,4.904399999582005
3.4,0.3,7.6,14.0,17.333333333333332,24.0,17.0,0.93,2022-12-02,52.374786000246935,4.86031900024369
3.4,0.3,1.7,14.0,16.0,21.75,17.0,0.93,2022-12-02,52.38931400010768,4.9438219998869615
3.4,0.36,8.9,14.0,24.0,21.0,19.0,0.93,2022-12-02,52.389983000188224,4.88781099987638
3.4,0.3,3.44,14.0,17.333333333333332,19.0,16.0,0.93,2022-12-02,52.39397200025616,4.870156999790721
2.0,0.26,1.5803238095238095,16.0,12.0,15.0,8.4,0.95,2022-12-03,52.359714000013874,4.866208000411839
2.0,0.29500000000000004,12.274537093023255,18.0,15.666666666666666,16.0,10.466666666666667,0.95,2022-12-03,52.374786000246935,4.86031900024369
2.0,0.29500000000000004,2.441637984496124,16.0,19.0,14.0,10.466666666666667,0.95,2022-12-03,52.38931400010768,4.9438219998869615
2.0,0.33,8.839829069767443,14.0,16.0,13.0,12.0,0.95,2022-12-03,52.389983000188224,4.88781099987638
2.0,0.29500000000000004,6.395690594202899,16.0,15.666666666666666,12.0,11.0,0.95,2022-12-03,52.39397200025616,4.870156999790721
1.2,0.27,26.0,30.0,7.5,13.0,5.0,0.98,2022-12-04,52.359714000013874,4.866208000411839
1.2,0.32,26.0,65.0,12.166666666666666,15.75,6.733333333333333,0.98,2022-12-04,52.37205599978701,4.904399999582005
1.2,0.32,120.0,52.0,12.166666666666666,16.0,6.733333333333333,0.98,2022-12-04,52.374786000246935,4.86031900024369
1.2,0.32,17.0,48.25,18.0,15.75,6.733333333333333,0.98,2022-12-04,52.38931400010768,4.9438219998869615
1.2,0.37,53.0,46.0,11.0,17.0,9.6,0.98,2022-12-04,52.389983000188224,4.88781099987638
1.2,0.32,48.4,48.25,12.166666666666666,17.0,5.6,0.98,2022-12-04,52.39397200025616,4.870156999790721
5.5,0.15,1.2,26.0,34.0,11.0,2.1,0.54,2022-12-05,52.359714000013874,4.866208000411839
5.5,0.21999999999999997,5.0,35.0,38.333333333333336,14.0,4.333333333333333,0.54,2022-12-05,52.37205599978701,4.904399999582005
5.5,0.21999999999999997,18.0,47.0,38.333333333333336,15.0,4.333333333333333,0.54,2022-12-05,52.374786000246935,4.86031900024369
5.5,0.21999999999999997,0.33,38.25,48.0,14.0,4.333333333333333,0.54,2022-12-05,52.38931400010768,4.9438219998869615
5.5,0.29,15.0,45.0,33.0,16.0,7.6,0.54,2022-12-05,52.389983000188224,4.88781099987638
5.5,0.21999999999999997,7.906000000000001,38.25,38.333333333333336,14.0,3.3,0.54,2022-12-05,52.39397200025616,4.870156999790721
4.7,0.265,22.0,42.75,30.0,13.0,6.766666666666666,0.23,2022-12-06,52.35803899985509,4.899699999642448
